Customer ID,Product ID,Product Category,Purchase Amount,Purchase Date
C393,P040,Electronics,200.74,2023-08-17
C328,P003,Electronics,466.78,2023-07-06
C068,P037,Clothing,319.0,2023-12-06
C469,P040,Electronics,265.02,2023-11-20
C133,P001,Clothing,19.57,2023-02-28
C090,P029,Books,336.82,2023-04-03
C319,P023,Books,410.59,2023-08-15
C359,P043,Books,270.65,2023-07-20
C169,P034,Home & Kitchen,174.21,2023-02-03
C260,P050,Home & Kitchen,197.62,2023-01-12
C366,P050,Home & Kitchen,86.88,2023-08-29
C066,P015,Clothing,233.82,2023-10-28
C229,P010,Home & Kitchen,153.02,2023-01-21
C442,P019,Home & Kitchen,372.91,2023-12-19
C161,P048,Books,282.69,2023-04-20
C319,P050,Home & Kitchen,102.69,2023-11-03
C208,P030,Home & Kitchen,163.2,2023-11-24
C448,P003,Electronics,29.02,2023-05-26
C120,P039,Books,230.91,2023-10-04
C291,P018,Electronics,132.37,2023-11-09
C282,P044,Clothing,425.8,2023-07-15
C437,P010,Home & Kitchen,142.52,2023-01-28
C017,P043,Books,422.15,2023-04-29
C185,P008,Home & Kitchen,229.26,2023-01-07
C342,P043,Books,197.61,2023-04-04
C317,P007,Books,243.55,2023-11-17
C459,P016,Toys & Games,129.72,2023-08-31
C467,P004,Books,73.11,2023-07-02
C110,P029,Books,201.84,2023-04-28
C227,P009,Toys & Games,426.58,2023-07-25
C059,P030,Home & Kitchen,77.18,2023-08-24
C260,P031,Books,41.51,2023-10-30
C426,P037,Clothing,33.25,2023-02-23
C381,P003,Electronics,418.24,2023-10-08
C164,P048,Books,364.55,2023-12-01
C134,P004,Books,138.52,2023-01-11
C276,P050,Home & Kitchen,330.67,2023-07-07
C134,P017,Electronics,390.48,2023-02-21
C243,P050,Home & Kitchen,224.63,2023-02-04
C386,P032,Home & Kitchen,181.18,2023-04-20
C370,P023,Books,451.24,2023-10-05
C293,P049,Electronics,134.47,2023-05-21
C090,P047,Clothing,370.34,2023-10-01
C049,P049,Electronics,87.22,2023-10-21
C036,P027,Toys & Games,200.12,2023-12-18
C474,P021,Home & Kitchen,414.53,2023-12-18
C490,P048,Books,374.49,2023-07-06
C053,P016,Toys & Games,347.63,2023-10-01
C365,P037,Clothing,334.81,2023-08-18
C085,P040,Electronics,106.47,2023-07-30
C415,P015,Clothing,394.8,2023-09-11
C443,P032,Home & Kitchen,289.85,2023-02-20
C361,P022,Electronics,104.19,2023-12-13
C001,P039,Books,283.99,2023-08-24
C444,P029,Books,374.7,2023-05-23
C117,P050,Home & Kitchen,78.06,2023-07-19
C096,P043,Books,494.2,2023-12-15
C305,P045,Clothing,373.65,2023-11-25
C487,P047,Clothing,192.08,2023-02-26
C480,P025,Clothing,175.31,2023-03-19
C024,P028,Books,353.24,2023-01-05
C330,P045,Clothing,273.91,2023-08-29
C335,P047,Clothing,422.15,2023-09-03
C056,P002,Books,102.59,2023-11-26
C233,P048,Books,147.81,2023-06-16
C396,P049,Electronics,154.75,2023-09-19
C418,P027,Toys & Games,437.26,2023-10-15
C077,P007,Books,355.61,2023-08-28
C469,P021,Home & Kitchen,226.26,2023-01-10
C422,P008,Home & Kitchen,393.28,2023-08-09
C386,P023,Books,181.66,2023-12-05
C445,P014,Toys & Games,352.72,2023-12-23
C053,P039,Books,98.59,2023-10-15
C151,P008,Home & Kitchen,299.95,2023-04-17
C258,P021,Home & Kitchen,450.9,2023-08-08
C345,P029,Books,130.32,2023-06-14
C439,P014,Toys & Games,367.52,2023-09-09
C252,P003,Electronics,470.09,2023-11-21
C043,P016,Toys & Games,154.62,2023-08-25
C486,P011,Books,428.04,2023-12-02
C005,P049,Electronics,69.97,2023-05-31
C479,P036,Clothing,455.96,2023-03-18
C181,P042,Clothing,202.05,2023-10-13
C425,P028,Books,256.86,2023-04-21
C055,P003,Electronics,86.64,2023-02-03
C048,P006,Electronics,455.19,2023-02-03
C098,P005,Clothing,55.08,2023-12-22
C184,P025,Clothing,78.43,2023-10-17
C405,P036,Clothing,48.15,2023-10-22
C281,P029,Books,85.29,2023-11-16
C194,P022,Electronics,111.85,2023-03-29
C342,P030,Home & Kitchen,347.87,2023-02-16
C066,P035,Books,54.86,2023-09-21
C174,P026,Electronics,434.12,2023-03-28
C193,P028,Books,232.41,2023-01-02
C216,P047,Clothing,273.79,2023-01-22
C317,P003,Electronics,160.98,2023-05-25
C137,P043,Books,410.5,2023-10-11
C066,P031,Books,37.78,2023-03-08
C478,P047,Clothing,445.22,2023-11-18
C480,P021,Home & Kitchen,460.41,2023-06-10
C397,P038,Home & Kitchen,221.35,2023-10-28
C319,P002,Books,115.21,2023-09-07
C420,P017,Electronics,390.8,2023-05-02
C346,P009,Toys & Games,176.91,2023-06-16
C032,P047,Clothing,64.31,2023-04-04
C436,P015,Clothing,383.23,2023-06-04
C079,P041,Home & Kitchen,117.08,2023-06-03
C481,P017,Electronics,68.84,2023-08-17
C178,P029,Books,64.64,2023-09-25
C323,P007,Books,9.46,2023-04-10
C393,P038,Home & Kitchen,129.58,2023-04-15
C288,P030,Home & Kitchen,216.21,2023-03-15
C268,P050,Home & Kitchen,480.39,2023-12-21
C032,P043,Books,212.38,2023-10-16
C346,P005,Clothing,490.3,2023-11-08
C275,P029,Books,100.25,2023-10-10
C296,P007,Books,405.49,2023-10-06
C083,P017,Electronics,199.22,2023-06-22
C080,P036,Clothing,426.97,2023-08-07
C288,P049,Electronics,227.83,2023-03-27
C416,P006,Electronics,90.91,2023-11-19
C369,P048,Books,307.97,2023-01-11
C343,P044,Clothing,406.87,2023-01-24
C406,P026,Electronics,262.61,2023-12-01
C482,P020,Toys & Games,9.35,2023-09-08
C294,P017,Electronics,222.83,2023-02-18
C107,P036,Clothing,106.02,2023-11-30
C001,P032,Home & Kitchen,374.75,2023-07-15
C184,P013,Home & Kitchen,124.92,2023-06-25
C191,P042,Clothing,231.35,2023-12-24
C061,P027,Toys & Games,295.34,2023-03-15
C005,P028,Books,449.06,2023-12-30
C028,P008,Home & Kitchen,102.09,2023-05-16
C264,P036,Clothing,131.37,2023-12-10
C451,P049,Electronics,282.14,2023-02-15
C289,P043,Books,59.46,2023-04-18
C169,P019,Home & Kitchen,446.78,2023-11-23
C488,P019,Home & Kitchen,474.68,2023-02-07
C133,P013,Home & Kitchen,438.75,2023-11-06
C261,P017,Electronics,39.59,2023-08-24
C278,P022,Electronics,225.52,2023-08-24
C310,P025,Clothing,451.28,2023-10-20
C393,P009,Toys & Games,266.27,2023-09-23
C492,P049,Electronics,55.98,2023-12-12
C058,P006,Electronics,324.04,2023-10-21
C407,P025,Clothing,117.02,2023-10-13
C056,P035,Books,263.09,2023-04-04
C245,P041,Home & Kitchen,202.28,2023-05-16
C131,P015,Clothing,376.29,2023-06-28
C319,P010,Home & Kitchen,285.28,2023-01-22
C480,P019,Home & Kitchen,34.55,2023-01-17
C011,P023,Books,125.42,2023-02-12
C445,P003,Electronics,401.76,2023-12-01
C090,P044,Clothing,218.36,2023-02-13
C145,P029,Books,91.06,2023-11-11
C151,P029,Books,122.79,2023-07-21
C454,P039,Books,173.7,2023-08-26
C230,P036,Clothing,407.83,2023-06-19
C350,P013,Home & Kitchen,417.74,2023-03-11
C271,P024,Books,295.27,2023-10-08
C326,P028,Books,312.43,2023-10-20
C426,P034,Home & Kitchen,365.0,2023-10-05
C082,P007,Books,469.19,2023-07-20
C059,P024,Books,239.88,2023-02-24
C408,P012,Electronics,260.28,2023-03-21
C108,P027,Toys & Games,445.36,2023-01-29
C362,P039,Books,222.14,2023-07-25
C366,P032,Home & Kitchen,122.7,2023-01-28
C271,P002,Books,137.01,2023-02-13
C068,P032,Home & Kitchen,149.85,2023-03-19
C113,P033,Electronics,240.82,2023-08-13
C220,P039,Books,472.22,2023-02-17
C422,P022,Electronics,492.95,2023-04-16
C074,P050,Home & Kitchen,117.55,2023-07-17
C317,P012,Electronics,476.3,2023-07-12
C062,P027,Toys & Games,110.29,2023-05-07
C177,P023,Books,330.2,2023-10-29
C114,P033,Electronics,397.43,2023-04-22
C172,P050,Home & Kitchen,152.86,2023-08-13
C217,P022,Electronics,22.67,2023-10-07
C019,P019,Home & Kitchen,80.51,2023-11-15
C249,P043,Books,90.85,2023-08-20
C009,P045,Clothing,270.61,2023-02-13
C225,P013,Home & Kitchen,383.01,2023-01-04
C101,P022,Electronics,395.76,2023-05-01
C465,P031,Books,255.88,2023-01-30
C127,P048,Books,397.83,2023-11-14
C477,P013,Home & Kitchen,335.87,2023-09-19
C176,P037,Clothing,241.39,2023-10-30
C473,P041,Home & Kitchen,240.6,2023-12-03
C208,P004,Books,125.23,2023-12-17
C174,P039,Books,478.01,2023-12-18
C252,P015,Clothing,422.78,2023-06-24
C059,P025,Clothing,410.11,2023-09-03
C167,P008,Home & Kitchen,189.14,2023-10-11
C111,P023,Books,106.4,2023-05-25
C342,P029,Books,26.31,2023-07-29
C316,P045,Clothing,357.19,2023-03-05
C295,P039,Books,324.68,2023-08-11
C207,P021,Home & Kitchen,76.14,2023-08-19
C475,P009,Toys & Games,158.02,2023-09-22
C482,P007,Books,149.36,2023-04-28
C011,P005,Clothing,294.83,2023-11-30
C402,P002,Books,62.06,2023-10-03
C100,P025,Clothing,349.22,2023-04-23
C259,P046,Books,367.54,2023-04-11
C482,P001,Clothing,14.12,2023-08-27
C421,P043,Books,266.28,2023-12-10
C129,P015,Clothing,11.49,2023-08-16
C367,P047,Clothing,84.65,2023-10-18
C305,P038,Home & Kitchen,42.22,2023-06-30
C049,P003,Electronics,451.37,2023-03-06
C029,P042,Clothing,26.07,2023-07-16
C487,P049,Electronics,311.73,2023-10-18
C160,P022,Electronics,258.37,2023-07-12
C126,P050,Home & Kitchen,62.64,2023-05-07
C141,P005,Clothing,62.04,2023-10-30
C413,P049,Electronics,134.77,2023-09-18
C457,P013,Home & Kitchen,358.98,2023-06-08
C386,P033,Electronics,11.72,2023-08-24
C359,P011,Books,217.0,2023-07-07
C354,P002,Books,457.17,2023-12-21
C368,P004,Books,347.1,2023-03-15
C387,P016,Toys & Games,269.79,2023-10-18
C434,P047,Clothing,195.14,2023-05-06
C382,P001,Clothing,442.8,2023-08-10
C253,P013,Home & Kitchen,467.7,2023-03-14
C069,P002,Books,302.8,2023-08-15
C446,P033,Electronics,329.46,2023-05-14
C152,P031,Books,255.76,2023-05-01
C096,P019,Home & Kitchen,276.15,2023-02-16
C325,P031,Books,293.09,2023-05-19
C060,P049,Electronics,136.27,2023-07-30
C365,P019,Home & Kitchen,315.21,2023-11-13
C335,P048,Books,192.75,2023-03-14
C145,P030,Home & Kitchen,290.29,2023-09-20
C406,P032,Home & Kitchen,277.86,2023-03-11
C108,P013,Home & Kitchen,99.53,2023-12-05
C250,P006,Electronics,65.74,2023-05-15
C211,P014,Toys & Games,459.51,2023-01-25
C094,P019,Home & Kitchen,144.9,2023-04-10
C183,P034,Home & Kitchen,145.91,2023-10-17
C470,P042,Clothing,155.88,2023-05-18
C440,P044,Clothing,114.36,2023-01-31
C317,P025,Clothing,114.65,2023-04-14
C311,P029,Books,481.52,2023-09-23
C395,P041,Home & Kitchen,289.78,2023-02-12
C215,P047,Clothing,60.88,2023-06-06
C451,P011,Books,437.6,2023-07-10
C048,P013,Home & Kitchen,173.37,2023-03-12
C209,P004,Books,425.15,2023-02-13
C239,P006,Electronics,295.13,2023-02-10
C029,P018,Electronics,474.47,2023-06-26
C295,P042,Clothing,140.9,2023-01-11
C087,P018,Electronics,18.55,2023-02-26
C494,P009,Toys & Games,235.92,2023-07-05
C386,P048,Books,329.71,2023-03-10
C436,P025,Clothing,21.44,2023-01-12
C165,P018,Electronics,480.77,2023-08-17
C031,P050,Home & Kitchen,105.26,2023-10-29
C407,P032,Home & Kitchen,335.09,2023-12-13
C355,P030,Home & Kitchen,261.21,2023-05-13
C027,P007,Books,120.82,2023-06-19
C260,P035,Books,302.98,2023-07-28
C328,P043,Books,256.82,2023-08-24
C182,P019,Home & Kitchen,158.37,2023-09-28
C062,P014,Toys & Games,84.42,2023-02-02
C214,P014,Toys & Games,358.68,2023-10-22
C421,P024,Books,155.5,2023-07-01
C151,P046,Books,411.21,2023-06-23
C151,P022,Electronics,336.07,2023-01-16
C247,P043,Books,482.4,2023-05-23
C252,P044,Clothing,453.08,2023-03-01
C130,P012,Electronics,191.65,2023-03-11
C334,P022,Electronics,273.89,2023-05-06
C118,P009,Toys & Games,463.86,2023-08-17
C292,P037,Clothing,160.87,2023-04-08
C491,P001,Clothing,285.01,2023-02-08
C061,P050,Home & Kitchen,299.15,2023-05-05
C083,P050,Home & Kitchen,97.29,2023-06-15
C206,P005,Clothing,208.93,2023-10-15
C367,P024,Books,33.98,2023-06-17
C015,P037,Clothing,57.24,2023-03-22
C354,P035,Books,219.18,2023-01-18
C441,P035,Books,128.71,2023-05-15
C255,P047,Clothing,143.0,2023-10-20
C356,P040,Electronics,448.03,2023-04-24
C010,P050,Home & Kitchen,24.72,2023-05-21
C257,P035,Books,8.08,2023-05-16
C402,P049,Electronics,95.0,2023-03-19
C339,P034,Home & Kitchen,208.7,2023-05-02
C030,P023,Books,75.96,2023-06-06
C468,P021,Home & Kitchen,377.78,2023-01-27
C080,P022,Electronics,240.03,2023-06-08
C207,P039,Books,344.75,2023-09-21
C145,P027,Toys & Games,308.77,2023-03-11
C460,P043,Books,404.79,2023-08-16
C464,P050,Home & Kitchen,182.72,2023-12-23
C288,P050,Home & Kitchen,250.5,2023-03-27
C428,P020,Toys & Games,373.09,2023-05-01
C396,P022,Electronics,130.04,2023-03-26
C493,P015,Clothing,364.93,2023-01-18
C478,P002,Books,474.3,2023-02-26
C091,P003,Electronics,78.06,2023-09-10
C034,P027,Toys & Games,123.67,2023-06-17
C205,P043,Books,54.6,2023-11-22
C290,P014,Toys & Games,247.14,2023-04-20
C333,P038,Home & Kitchen,136.62,2023-05-17
C005,P020,Toys & Games,47.1,2023-03-11
C461,P006,Electronics,68.8,2023-11-01
C234,P010,Home & Kitchen,98.35,2023-07-29
C153,P031,Books,238.66,2023-07-29
C448,P023,Books,107.6,2023-11-13
C257,P042,Clothing,169.59,2023-01-16
C327,P026,Electronics,28.67,2023-02-07
C349,P044,Clothing,142.82,2023-06-10
C174,P028,Books,166.55,2023-02-03
C426,P036,Clothing,163.15,2023-12-12
C004,P005,Clothing,337.37,2023-08-27
C462,P036,Clothing,212.74,2023-03-25
C360,P047,Clothing,412.28,2023-12-26
C254,P043,Books,359.62,2023-07-06
C238,P015,Clothing,176.92,2023-12-14
C147,P011,Books,300.29,2023-05-13
C228,P002,Books,107.28,2023-03-31
C305,P031,Books,499.81,2023-09-18
C329,P043,Books,214.66,2023-07-04
C451,P016,Toys & Games,478.8,2023-03-04
C457,P029,Books,6.06,2023-03-15
C125,P036,Clothing,197.36,2023-11-20
C245,P002,Books,420.77,2023-06-08
C443,P014,Toys & Games,223.77,2023-02-07
C237,P045,Clothing,255.09,2023-02-09
C013,P033,Electronics,185.5,2023-04-03
C344,P029,Books,251.5,2023-02-22
C142,P008,Home & Kitchen,265.67,2023-03-28
C276,P034,Home & Kitchen,339.83,2023-02-03
C035,P001,Clothing,387.19,2023-10-03
C148,P002,Books,76.97,2023-01-31
C380,P026,Electronics,358.16,2023-01-28
C034,P027,Toys & Games,40.25,2023-08-18
C448,P022,Electronics,441.06,2023-04-15
C314,P018,Electronics,13.05,2023-01-28
C449,P027,Toys & Games,202.19,2023-07-01
C016,P038,Home & Kitchen,105.99,2023-03-17
C177,P029,Books,140.26,2023-12-17
C111,P033,Electronics,447.78,2023-04-17
C302,P037,Clothing,26.78,2023-02-10
C369,P039,Books,185.6,2023-07-05
C335,P045,Clothing,362.01,2023-05-22
C111,P030,Home & Kitchen,70.2,2023-04-13
C098,P049,Electronics,70.82,2023-02-04
C127,P050,Home & Kitchen,170.72,2023-10-28
C089,P007,Books,119.12,2023-07-07
C348,P026,Electronics,384.56,2023-02-07
C097,P010,Home & Kitchen,63.44,2023-06-15
C402,P028,Books,82.89,2023-04-29
C240,P048,Books,38.85,2023-10-04
C248,P028,Books,481.27,2023-05-09
C454,P016,Toys & Games,196.98,2023-09-10
C212,P047,Clothing,23.63,2023-07-26
C189,P001,Clothing,292.26,2023-06-25
C384,P044,Clothing,211.02,2023-04-07
C280,P008,Home & Kitchen,416.12,2023-07-16
C117,P001,Clothing,415.17,2023-07-18
C032,P010,Home & Kitchen,367.53,2023-10-09
C247,P011,Books,287.74,2023-01-23
C368,P048,Books,186.49,2023-12-12
C349,P010,Home & Kitchen,174.68,2023-10-23
C092,P047,Clothing,461.07,2023-03-27
C473,P047,Clothing,163.23,2023-11-13
C497,P046,Books,250.93,2023-02-08
C399,P011,Books,228.09,2023-05-08
C092,P026,Electronics,443.13,2023-02-03
C479,P041,Home & Kitchen,48.92,2023-08-19
C358,P041,Home & Kitchen,53.73,2023-03-23
C007,P010,Home & Kitchen,452.88,2023-11-28
C218,P046,Books,61.14,2023-06-25
C243,P013,Home & Kitchen,465.92,2023-01-14
C075,P018,Electronics,285.44,2023-09-25
C448,P008,Home & Kitchen,18.83,2023-01-30
C415,P021,Home & Kitchen,358.04,2023-05-28
C295,P040,Electronics,266.52,2023-09-13
C209,P005,Clothing,312.45,2023-04-22
C363,P008,Home & Kitchen,362.94,2023-11-17
C389,P030,Home & Kitchen,452.25,2023-02-14
C073,P039,Books,50.49,2023-10-21
C071,P043,Books,111.52,2023-06-14
C072,P014,Toys & Games,395.3,2023-06-03
C070,P041,Home & Kitchen,137.27,2023-11-08
C022,P016,Toys & Games,86.59,2023-02-25
C279,P015,Clothing,71.11,2023-04-08
C498,P006,Electronics,200.66,2023-08-05
C148,P003,Electronics,459.5,2023-11-20
C100,P026,Electronics,399.14,2023-07-16
C251,P008,Home & Kitchen,68.59,2023-01-01
C284,P026,Electronics,45.5,2023-05-19
C428,P047,Clothing,115.7,2023-11-07
C409,P047,Clothing,398.12,2023-07-06
C435,P046,Books,206.4,2023-11-11
C019,P022,Electronics,244.51,2023-05-11
C052,P020,Toys & Games,68.05,2023-03-12
C225,P012,Electronics,104.91,2023-11-11
C357,P022,Electronics,57.22,2023-04-24
C447,P050,Home & Kitchen,97.92,2023-12-08
C465,P018,Electronics,262.45,2023-01-06
C254,P040,Electronics,175.69,2023-10-10
C398,P021,Home & Kitchen,16.76,2023-06-11
C053,P029,Books,285.26,2023-03-15
C175,P048,Books,383.89,2023-08-14
C300,P001,Clothing,376.87,2023-08-18
C466,P005,Clothing,211.68,2023-05-22
C148,P027,Toys & Games,106.38,2023-08-24
C325,P044,Clothing,368.62,2023-12-08
C334,P020,Toys & Games,314.08,2023-05-30
C138,P024,Books,29.44,2023-10-05
C127,P049,Electronics,47.8,2023-01-01
C112,P046,Books,390.3,2023-03-06
C096,P041,Home & Kitchen,337.97,2023-01-09
C051,P033,Electronics,65.07,2023-04-05
C406,P026,Electronics,80.65,2023-12-09
C007,P040,Electronics,421.84,2023-07-03
C260,P028,Books,429.91,2023-12-28
C265,P026,Electronics,69.7,2023-07-10
C263,P019,Home & Kitchen,249.16,2023-10-16
C004,P040,Electronics,298.21,2023-11-30
C413,P033,Electronics,97.99,2023-03-08
C135,P036,Clothing,360.07,2023-08-23
C100,P002,Books,333.5,2023-01-19
C119,P026,Electronics,201.49,2023-02-09
C181,P041,Home & Kitchen,454.65,2023-01-17
C069,P038,Home & Kitchen,58.46,2023-04-26
C477,P001,Clothing,63.77,2023-11-01
C472,P023,Books,10.15,2023-11-21
C075,P003,Electronics,321.16,2023-01-05
C452,P001,Clothing,199.16,2023-04-12
C122,P002,Books,185.4,2023-04-07
C296,P012,Electronics,416.55,2023-10-18
C392,P039,Books,300.38,2023-03-12
C016,P048,Books,271.37,2023-07-04
C162,P049,Electronics,54.3,2023-05-10
C402,P013,Home & Kitchen,427.58,2023-10-19
C373,P042,Clothing,485.96,2023-06-15
C468,P007,Books,188.7,2023-10-15
C158,P004,Books,341.98,2023-12-29
C403,P013,Home & Kitchen,103.11,2023-06-30
C305,P018,Electronics,224.68,2023-04-27
C240,P043,Books,200.77,2023-09-02
C407,P016,Toys & Games,372.28,2023-11-06
C317,P011,Books,400.69,2023-12-24
C090,P044,Clothing,480.2,2023-07-27
C064,P036,Clothing,357.41,2023-08-04
C463,P031,Books,411.18,2023-11-06
C291,P022,Electronics,367.12,2023-09-30
C210,P047,Clothing,470.75,2023-05-11
C174,P047,Clothing,263.45,2023-08-06
C441,P047,Clothing,142.72,2023-05-01
C485,P012,Electronics,210.64,2023-01-26
C446,P033,Electronics,447.59,2023-05-02
C339,P041,Home & Kitchen,315.51,2023-09-01
C424,P033,Electronics,497.56,2023-03-17
C332,P015,Clothing,194.66,2023-01-10
C010,P003,Electronics,319.54,2023-04-03
C052,P027,Toys & Games,76.2,2023-01-12
C029,P029,Books,229.77,2023-04-16
C246,P002,Books,360.91,2023-11-22
C435,P001,Clothing,432.27,2023-12-23
C216,P046,Books,144.94,2023-01-09
C483,P020,Toys & Games,226.19,2023-05-04
C129,P043,Books,146.61,2023-08-10
C073,P015,Clothing,372.48,2023-11-29
C089,P004,Books,224.33,2023-11-29
C372,P018,Electronics,493.28,2023-08-08
C162,P005,Clothing,199.42,2023-03-07
C405,P024,Books,47.68,2023-10-31
C032,P044,Clothing,260.96,2023-02-10
C442,P018,Electronics,258.54,2023-07-22
C344,P049,Electronics,288.26,2023-04-22
C494,P016,Toys & Games,496.8,2023-07-12
C327,P008,Home & Kitchen,104.03,2023-04-14
C208,P009,Toys & Games,75.52,2023-02-21
C137,P034,Home & Kitchen,234.86,2023-10-16
C178,P010,Home & Kitchen,213.25,2023-05-11
C376,P010,Home & Kitchen,420.82,2023-01-28
C304,P044,Clothing,64.3,2023-10-28
C430,P019,Home & Kitchen,316.43,2023-10-30
C280,P041,Home & Kitchen,468.04,2023-04-08
C461,P026,Electronics,169.51,2023-02-06
C173,P025,Clothing,385.23,2023-06-26
C446,P047,Clothing,240.46,2023-08-15
C304,P044,Clothing,51.81,2023-12-26
C373,P034,Home & Kitchen,157.33,2023-12-07
C327,P038,Home & Kitchen,228.07,2023-11-24
C324,P023,Books,279.32,2023-06-27
C103,P018,Electronics,15.46,2023-03-17
C245,P002,Books,273.22,2023-01-06
C091,P018,Electronics,455.25,2023-12-11
C095,P023,Books,312.12,2023-06-08
C003,P024,Books,232.53,2023-03-13
C414,P025,Clothing,233.12,2023-03-22
C459,P020,Toys & Games,476.94,2023-04-04
C488,P014,Toys & Games,260.2,2023-12-26
C065,P035,Books,240.35,2023-09-20
C200,P022,Electronics,395.64,2023-01-08
C485,P002,Books,329.02,2023-11-22
C101,P016,Toys & Games,57.7,2023-04-14
C019,P004,Books,172.01,2023-10-16
C065,P010,Home & Kitchen,168.6,2023-10-11
C250,P008,Home & Kitchen,20.46,2023-10-09
C124,P022,Electronics,98.57,2023-07-24
C407,P020,Toys & Games,320.58,2023-12-27
C002,P026,Electronics,269.01,2023-09-26
C174,P002,Books,141.93,2023-06-11
C359,P014,Toys & Games,415.93,2023-09-30
C008,P048,Books,391.54,2023-09-05
C274,P027,Toys & Games,295.88,2023-04-11
C163,P034,Home & Kitchen,489.6,2023-10-12
C122,P004,Books,206.98,2023-01-11
C180,P038,Home & Kitchen,152.66,2023-12-03
C204,P036,Clothing,492.21,2023-04-14
C187,P039,Books,440.66,2023-07-11
C473,P036,Clothing,378.25,2023-09-17
C238,P019,Home & Kitchen,366.54,2023-01-06
C031,P002,Books,450.53,2023-08-26
C333,P015,Clothing,329.08,2023-09-17
C268,P046,Books,281.94,2023-08-24
C361,P046,Books,231.59,2023-12-13
C332,P042,Clothing,452.9,2023-09-04
C172,P035,Books,397.67,2023-05-04
C496,P031,Books,407.16,2023-05-26
C290,P016,Toys & Games,466.48,2023-06-07
C091,P036,Clothing,57.97,2023-02-18
C231,P026,Electronics,428.33,2023-06-06
C302,P049,Electronics,70.4,2023-10-16
C170,P050,Home & Kitchen,56.15,2023-01-30
C244,P041,Home & Kitchen,21.03,2023-07-11
C047,P050,Home & Kitchen,63.45,2023-02-11
C427,P010,Home & Kitchen,422.65,2023-05-21
C132,P042,Clothing,497.81,2023-05-03
C337,P021,Home & Kitchen,130.47,2023-09-19
C100,P032,Home & Kitchen,126.63,2023-12-16
C368,P012,Electronics,289.03,2023-12-31
C081,P005,Clothing,451.59,2023-06-11
C056,P001,Clothing,157.86,2023-12-03
C250,P005,Clothing,76.52,2023-03-13
C196,P005,Clothing,112.92,2023-04-09
C376,P010,Home & Kitchen,222.23,2023-08-30
C165,P030,Home & Kitchen,208.47,2023-06-14
C094,P027,Toys & Games,288.51,2023-10-28
C077,P026,Electronics,444.02,2023-08-06
C263,P048,Books,424.97,2023-05-03
C459,P004,Books,336.52,2023-02-10
C198,P018,Electronics,177.77,2023-12-25
C410,P008,Home & Kitchen,191.03,2023-09-15
C472,P024,Books,226.79,2023-01-27
C312,P029,Books,153.22,2023-06-06
C293,P034,Home & Kitchen,238.62,2023-10-05
C207,P004,Books,80.24,2023-01-16
C113,P021,Home & Kitchen,158.01,2023-08-13
